question_id,db_id,question,difficulty,judge_evaluation_sql_eval_reasoning,judge_evaluation_sql_eval_status,judge_evaluation_sparql_eval_reasoning,judge_evaluation_sparql_eval_status,judge_evaluation_sparql_eval_error_category,judge_evaluation_comparison_summary,judge_evaluation_comparison_winner
273,toxicology,What is the percentage of element chlorine in carcinogenic molecules? Context: chlorine refers to element = 'cl'; label = '+' mean molecules are carcinogenic; percentage = DIVIDE(SUM(element = 'pb'); COUNT(molecule_id)) as percentage where label = '+',moderate,"The SQL prediction returns a single numeric value 3.1419284940411703 which exactly matches the ground truth percentage, ignoring column naming/formatting differences.",CORRECT,The SPARQL result yields percentage 28.9474 (44/152*100) which does not match the ground truth value 3.1419284940411703; the computed ratio is therefore incorrect for the asked query.,WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction computes a different percentage and is incorrect.,SQL
281,toxicology,"Tally the toxicology element of the 4th atom of each molecule that was carcinogenic. Context: label = '+' means molecules are carcinogenic; 4th atom of each molecule refers to substr(atom_id, 7, 1) = '4';",challenging,"The SQL output contains all eight ground-truth elements (c, h, o, cl, n, br, s, f) but also includes an extra element 'na' that is not present in the ground truth. Presence of an extra row makes the result semantically incorrect relative to the expected set (column names/counts are allowed, but extra element rows are not).",WRONG_ANSWER,"The SPARQL output has matching counts but element values use full names (e.g., 'Carbon', 'Hydrogen') instead of the abbreviations in the ground truth and also includes an extra 'Sodium' row not present in the ground truth. The mismatch in element naming and the extra row make the result incorrect.",WRONG_ANSWER,LOGIC,"Both predictions include the required elements but each contains an extra element row (SQL: 'na'; SPARQL: 'Sodium') and SPARQL uses full element names instead of the expected abbreviations, so both are incorrect.",TIE_BOTH_INCORRECT
282,toxicology,"What is the ratio of Hydrogen elements in molecule ID TR006? List the ratio with its label. Context: hydrogen refers to element = 'h'; ratio = DIVIDE(SUM(element = 'h'), count(element)) where molecule_id = 'TR006' ; label = '+' mean molecules are carcinogenic; label = '-' means molecules are non-carcinogenic",challenging,"SQL result contains the same single row with ratio 0.3617021276595745 and label '+', matching the ground truth values (column order is irrelevant).",CORRECT,"SPARQL result includes the correct ratio (0.361702 with acceptable rounding) and the correct label '+'. Extra columns (molecule, hydrogen_count, total_count) are allowed.",CORRECT,NONE,Both SQL and SPARQL predictions return the correct ratio and label for molecule TR006.,TIE_BOTH_CORRECT
327,toxicology,Which non-carcinogenic molecules consisted more than 5 atoms? Context: label = '-' means molecules are non-carcinogenic; molecules consisted more than 5 atoms refers to COUNT(molecule_id) > 5,moderate,"SQL result matches the ground truth exactly: same molecule_id values and total row count (186). Columns and formatting are ignored per instructions, so this is semantically correct.",CORRECT,"SPARQL returns the same set of 186 molecules (same identifiers implied by moleculeLabel and URIs) and includes atomCount values all >5. Extra columns (URI, label, atomCount) are allowed, so the result is semantically equivalent to the ground truth.",CORRECT,NONE,Both SQL and SPARQL results are semantically equivalent to the ground truth and return the same set of 186 non-carcinogenic molecules with more than 5 atoms.,TIE_BOTH_CORRECT
5,california_schools,How many schools with an average score in Math greater than 400 in the SAT test are exclusively virtual? Context: Exclusively virtual refers to Virtual = 'F',simple,The SQL result returns a single count value of 4 which matches the ground truth count of 4. Column name differs (CDSCode vs School) but column names are ignored per criteria and the numeric value matches exactly.,CORRECT,"The SPARQL result returns a count of 0 whereas the ground truth count is 4, so the values do not match. There is no indication of an execution error or schema mismatch—this is a logical/semantic mismatch.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth count (4) while the SPARQL prediction (0) does not; SQL is the winner.,SQL
11,california_schools,Please list the codes of the schools with a total enrollment of over 500. Context: Total enrollment can be represented by `Enrollment (K-12)` + `Enrollment (Ages 5-17)`,simple,The SQL result has the same total row count (7806) as the ground truth and the sample rows shown match exactly; column names/formatting are ignored per instructions. Therefore the SQL output is semantically equivalent to the ground truth.,CORRECT,"The SPARQL result has a different total row count (7805 vs 7806 in the ground truth), indicating at least one missing row. Although extra columns are allowed, the count mismatch means the result set is not semantically equivalent to the ground truth.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction is missing one row and is therefore incorrect.,SQL
12,california_schools,"Among the schools with an SAT excellence rate of over 0.3, what is the highest eligible free rate for students aged 5-17? Context: Excellence rate = NumGE1500 / NumTstTakr; Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`",moderate,"The SQL result returns a single numeric value 0.9049079754601227 matching the ground truth MAX eligible free rate exactly (allowing numeric precision), with correct row count.",CORRECT,The SPARQL result includes the eligibleFreeRate 0.904908 (rounded) along with expected extra columns; the numeric value matches the ground truth within acceptable rounding differences.,CORRECT,NONE,Both SQL and SPARQL results correctly produce the maximum eligible free rate (~0.904908) for schools with SAT excellence rate > 0.3.,TIE_BOTH_CORRECT
17,california_schools,"Rank schools by their average score in Writing where the score is greater than 499, showing their charter numbers. Context: Valid charter number means the number is not null",simple,"The SQL output returns the 58 charter numbers with the same average writing scores as the ground truth and the same row count. It omits the explicit WritingScoreRank column, but the required values and row count match the ground truth, and numeric values align (allowing small rounding differences).",CORRECT,The SPARQL output returns the same 58 charter numbers and matching average writing scores; it includes an extra 'school' URI column which is allowed. Values and row count match the ground truth (numeric values match allowing minor formatting differences).,CORRECT,NONE,Both predictions return the correct set of charter numbers and average writing scores (58 rows); SQL omits the explicit rank column but both are semantically correct.,TIE_BOTH_CORRECT
23,california_schools,List the names of schools with more than 30 difference in enrollements between K-12 and ages 5-17? Please also give the full street adress of the schools. Context: Diffrence in enrollement = `Enrollment (K-12)` - `Enrollment (Ages 5-17)`,moderate,"SQL output has a different total row count (1236 vs ground truth 1239) and at least one street value differs (e.g., 'Lincoln (Abraham) (Alternative)' street is '1919 B Street' vs ground truth '1949 B Street'). Because of the missing rows and at least one incorrect value, the SQL result is not semantically equivalent to the ground truth.",WRONG_ANSWER,"SPARQL output matches the ground truth row count (1239) and includes the required school name and street values. Extra columns (enrollK12, enrollAges, diff, etc.) are present but allowed by the evaluation criteria. Values shown (including entries with diff >= 31) align with the expected results.",CORRECT,NONE,"The SPARQL prediction matches the ground truth (correct rows and count, allowed extra columns); the SQL prediction has fewer rows and at least one incorrect street value.",SPARQL
24,california_schools,Give the names of the schools with the percent eligible for free meals in K-12 is more than 0.1 and test takers whose test score is greater than or equal to 1500? Context: Percent eligible for free meals = Free Meal Count (K-12) / Total (Enrollment (K-12),moderate,"SQL returned 1085 rows while the ground truth contains 1165 rows. The result set includes the expected school names and many matching rows, but it's missing about 80 rows (row count mismatch), so it is not fully correct.",WRONG_ANSWER,SPARQL returned zero rows despite the ground truth having 1165 rows. The query produced no results when many matches are expected; schema/columns are present but the logic produced an empty result set.,WRONG_ANSWER,LOGIC,Both predictions are incorrect; the SQL prediction is closer (1085 vs 1165 rows) while the SPARQL returned no rows.,SQL
